id,annee,sexe,age,tranche_age,annee_naissance,categorie_socioprofessionnelle,region,niveau_etudes,origine,salaire_annuel_brut
229,2015,Homme,62,55-65,1953,Employés,Nouvelle-Aquitaine,Baccalauréat,DOM-TOM,37882
230,2015,Femme,34,25-34,1981,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",DOM-TOM,26149
231,2015,Homme,58,55-65,1957,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Bac+3 (Licence),France métropolitaine,31392
232,2015,Femme,35,35-44,1980,Ouvriers,Normandie,Bac+8 et plus (Doctorat),Amérique et Océanie,26532
233,2015,Femme,83,65+,1932,Sans activité professionnelle,Île-de-France,Baccalauréat,Amérique et Océanie,25592
234,2015,Femme,56,55-65,1959,Retraités,Île-de-France,Baccalauréat,DOM-TOM,27255
235,2015,Femme,50,45-54,1965,"Artisans, commerçants, chefs d'entreprise",Occitanie,Bac+5 (Master),DOM-TOM,24296
236,2015,Femme,26,25-34,1989,Professions intermédiaires,Bretagne,CAP ou BEP,Asie,22385
237,2015,Homme,24,18-24,1991,Retraités,Hauts-de-France,CAP ou BEP,DOM-TOM,30675
238,2015,Homme,78,65+,1937,Employés,Nouvelle-Aquitaine,Bac+5 (Master),Afrique Subsaharienne,28878
239,2015,Femme,29,25-34,1986,Retraités,DOM-TOM,Baccalauréat,Afrique du Nord,22034
240,2015,Homme,29,25-34,1986,Ouvriers,Normandie,Bac+8 et plus (Doctorat),Asie,26266
241,2015,Homme,69,65+,1946,Agriculteurs exploitants,Île-de-France,"Bac+2 (DUT, BTS)",Amérique et Océanie,31237
242,2015,Femme,24,18-24,1991,Employés,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Afrique Subsaharienne,25822
243,2015,Homme,76,65+,1939,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+3 (Licence),DOM-TOM,30531
244,2015,Femme,48,45-54,1967,Cadres et professions intellectuelles supérieures,Hauts-de-France,Bac+8 et plus (Doctorat),Afrique du Nord,25846
245,2015,Homme,64,55-65,1951,Employés,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,37897
246,2015,Femme,55,55-65,1960,Ouvriers,Bretagne,CAP ou BEP,Europe,21804
247,2015,Femme,24,18-24,1991,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,Bac+8 et plus (Doctorat),Europe,30426
248,2015,Femme,26,25-34,1989,Employés,Corse,Baccalauréat,Amérique et Océanie,24398
249,2015,Femme,38,35-44,1977,Professions intermédiaires,Nouvelle-Aquitaine,Bac+3 (Licence),Amérique et Océanie,23903
250,2015,Homme,78,65+,1937,Employés,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Afrique Subsaharienne,29476
251,2015,Homme,71,65+,1944,Sans activité professionnelle,DOM-TOM,Bac+3 (Licence),Europe,32261
252,2015,Homme,40,35-44,1975,Employés,Centre-Val de Loire,Bac+5 (Master),France métropolitaine,30201
253,2015,Femme,60,55-65,1955,Professions intermédiaires,Grand Est,Bac+8 et plus (Doctorat),Afrique du Nord,24460
254,2015,Femme,69,65+,1946,Ouvriers,Bretagne,Bac+8 et plus (Doctorat),Asie,30625
255,2015,Homme,64,55-65,1951,Retraités,Bretagne,Brevet des collèges,DOM-TOM,28069
256,2015,Femme,71,65+,1944,Retraités,DOM-TOM,Bac+8 et plus (Doctorat),France métropolitaine,28262
257,2015,Femme,84,65+,1931,"Artisans, commerçants, chefs d'entreprise",Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,23409
258,2015,Homme,43,35-44,1972,Sans activité professionnelle,Occitanie,Brevet des collèges,Asie,37306
259,2015,Femme,48,45-54,1967,Ouvriers,Grand Est,"Bac+2 (DUT, BTS)",Asie,22853
260,2015,Homme,18,18-24,1997,Cadres et professions intellectuelles supérieures,Occitanie,Bac+3 (Licence),Afrique Subsaharienne,37660
261,2015,Femme,69,65+,1946,Agriculteurs exploitants,Occitanie,Bac+8 et plus (Doctorat),Amérique et Océanie,31473
262,2015,Femme,29,25-34,1986,Agriculteurs exploitants,Hauts-de-France,Bac+3 (Licence),Asie,26231
263,2015,Homme,24,18-24,1991,Employés,Corse,CAP ou BEP,Afrique du Nord,29566
264,2015,Femme,21,18-24,1994,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Brevet des collèges,Europe,27657
265,2015,Homme,70,65+,1945,Employés,Auvergne-Rhône-Alpes,Brevet des collèges,Afrique Subsaharienne,28664
266,2015,Femme,68,65+,1947,Sans activité professionnelle,Hauts-de-France,Bac+8 et plus (Doctorat),Afrique Subsaharienne,22838
267,2015,Homme,75,65+,1940,Professions intermédiaires,Pays de la Loire,Brevet des collèges,Afrique Subsaharienne,33857
268,2015,Homme,30,25-34,1985,Sans activité professionnelle,Nouvelle-Aquitaine,Bac+3 (Licence),France métropolitaine,28046
269,2015,Femme,38,35-44,1977,Sans activité professionnelle,Centre-Val de Loire,Sans diplôme,DOM-TOM,23897
270,2015,Homme,39,35-44,1976,Cadres et professions intellectuelles supérieures,Occitanie,Sans diplôme,DOM-TOM,29416
271,2015,Homme,40,35-44,1975,Professions intermédiaires,Corse,CAP ou BEP,Europe,38051
272,2015,Femme,33,25-34,1982,Agriculteurs exploitants,Bretagne,Bac+8 et plus (Doctorat),Amérique et Océanie,30482
273,2015,Femme,83,65+,1932,Sans activité professionnelle,Centre-Val de Loire,Brevet des collèges,Afrique du Nord,29842
274,2015,Femme,38,35-44,1977,Retraités,Auvergne-Rhône-Alpes,Bac+3 (Licence),France métropolitaine,27678
275,2015,Homme,29,25-34,1986,Retraités,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),Afrique du Nord,34390
276,2015,Femme,56,55-65,1959,Employés,Occitanie,Bac+8 et plus (Doctorat),Afrique Subsaharienne,28503
277,2015,Femme,74,65+,1941,Ouvriers,Pays de la Loire,Sans diplôme,France métropolitaine,27731
278,2015,Femme,27,25-34,1988,Cadres et professions intellectuelles supérieures,Île-de-France,"Bac+2 (DUT, BTS)",DOM-TOM,29029
279,2015,Homme,42,35-44,1973,Ouvriers,Centre-Val de Loire,Sans diplôme,France métropolitaine,26300
280,2015,Femme,49,45-54,1966,Agriculteurs exploitants,Normandie,Baccalauréat,Europe,23637
281,2015,Femme,32,25-34,1983,Retraités,DOM-TOM,Bac+8 et plus (Doctorat),Amérique et Océanie,22679
282,2015,Femme,70,65+,1945,Employés,Normandie,Baccalauréat,Asie,25679
283,2015,Homme,76,65+,1939,Agriculteurs exploitants,Corse,Sans diplôme,Amérique et Océanie,37802
284,2015,Femme,47,45-54,1968,Agriculteurs exploitants,Normandie,Bac+3 (Licence),Amérique et Océanie,26486
285,2015,Homme,61,55-65,1954,Retraités,Hauts-de-France,Bac+5 (Master),DOM-TOM,35740
286,2015,Femme,22,18-24,1993,Employés,Pays de la Loire,Sans diplôme,Afrique du Nord,24243
287,2015,Femme,48,45-54,1967,Professions intermédiaires,Pays de la Loire,Brevet des collèges,Europe,22209
288,2015,Femme,28,25-34,1987,Ouvriers,Hauts-de-France,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,28877
289,2015,Homme,84,65+,1931,Agriculteurs exploitants,Pays de la Loire,Sans diplôme,Amérique et Océanie,32009
290,2015,Homme,33,25-34,1982,Cadres et professions intellectuelles supérieures,Île-de-France,"Bac+2 (DUT, BTS)",France métropolitaine,30466
291,2015,Homme,39,35-44,1976,Agriculteurs exploitants,Normandie,Bac+3 (Licence),Europe,28588
292,2015,Femme,31,25-34,1984,Employés,Normandie,"Bac+2 (DUT, BTS)",France métropolitaine,28629
293,2015,Femme,42,35-44,1973,Cadres et professions intellectuelles supérieures,Pays de la Loire,Brevet des collèges,DOM-TOM,26740
294,2015,Femme,32,25-34,1983,"Artisans, commerçants, chefs d'entreprise",Normandie,Sans diplôme,Amérique et Océanie,29435
295,2015,Femme,27,25-34,1988,Sans activité professionnelle,Grand Est,Bac+5 (Master),France métropolitaine,22178
296,2015,Femme,32,25-34,1983,Professions intermédiaires,Nouvelle-Aquitaine,Sans diplôme,DOM-TOM,25768
297,2015,Femme,66,65+,1949,Employés,Normandie,CAP ou BEP,DOM-TOM,21927
298,2015,Femme,57,55-65,1958,Ouvriers,DOM-TOM,Bac+3 (Licence),Afrique Subsaharienne,30953
299,2015,Femme,80,65+,1935,Employés,Île-de-France,Sans diplôme,DOM-TOM,29298
300,2015,Femme,66,65+,1949,Employés,Pays de la Loire,Bac+5 (Master),France métropolitaine,28317
301,2015,Femme,54,45-54,1961,Sans activité professionnelle,Auvergne-Rhône-Alpes,Bac+5 (Master),Asie,22908
302,2015,Homme,57,55-65,1958,Employés,Grand Est,CAP ou BEP,DOM-TOM,27383
303,2015,Femme,21,18-24,1994,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,CAP ou BEP,Asie,29637
304,2015,Homme,43,35-44,1972,Retraités,Bretagne,Sans diplôme,DOM-TOM,34160
305,2015,Homme,54,45-54,1961,Professions intermédiaires,Nouvelle-Aquitaine,CAP ou BEP,DOM-TOM,31297
306,2015,Homme,39,35-44,1976,Employés,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Afrique du Nord,35884
307,2015,Homme,34,25-34,1981,Professions intermédiaires,Grand Est,Bac+5 (Master),Afrique Subsaharienne,36934
308,2015,Homme,37,35-44,1978,Professions intermédiaires,Corse,Bac+8 et plus (Doctorat),Asie,36453
309,2015,Femme,48,45-54,1967,Professions intermédiaires,Occitanie,"Bac+2 (DUT, BTS)",DOM-TOM,28608
310,2015,Femme,52,45-54,1963,"Artisans, commerçants, chefs d'entreprise",Hauts-de-France,Sans diplôme,Afrique Subsaharienne,24772
311,2015,Homme,68,65+,1947,"Artisans, commerçants, chefs d'entreprise",Corse,"Bac+2 (DUT, BTS)",France métropolitaine,28108
312,2015,Homme,35,35-44,1980,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,Sans diplôme,Afrique du Nord,30652
313,2015,Homme,47,45-54,1968,Professions intermédiaires,Pays de la Loire,Bac+8 et plus (Doctorat),Amérique et Océanie,37475
314,2015,Femme,78,65+,1937,Professions intermédiaires,DOM-TOM,"Bac+2 (DUT, BTS)",Afrique du Nord,28987
315,2015,Femme,31,25-34,1984,"Artisans, commerçants, chefs d'entreprise",Normandie,CAP ou BEP,Europe,31477
316,2015,Homme,59,55-65,1956,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Bac+3 (Licence),France métropolitaine,27437
317,2015,Femme,61,55-65,1954,Retraités,Grand Est,Bac+5 (Master),Afrique du Nord,23193
318,2015,Homme,62,55-65,1953,Cadres et professions intellectuelles supérieures,Hauts-de-France,Baccalauréat,Asie,29557
319,2015,Femme,62,55-65,1953,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Bac+3 (Licence),DOM-TOM,25192
320,2015,Homme,76,65+,1939,Employés,Provence-Alpes-Côte d'Azur,Brevet des collèges,Europe,26695
321,2015,Femme,77,65+,1938,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,"Bac+2 (DUT, BTS)",Amérique et Océanie,21764
322,2015,Homme,76,65+,1939,Retraités,DOM-TOM,Brevet des collèges,DOM-TOM,37282
323,2015,Homme,57,55-65,1958,Cadres et professions intellectuelles supérieures,Bretagne,Baccalauréat,Afrique du Nord,26998
324,2015,Femme,52,45-54,1963,Sans activité professionnelle,Pays de la Loire,"Bac+2 (DUT, BTS)",France métropolitaine,28763
325,2015,Femme,72,65+,1943,Ouvriers,Grand Est,"Bac+2 (DUT, BTS)",France métropolitaine,29696
326,2015,Femme,24,18-24,1991,Ouvriers,Auvergne-Rhône-Alpes,Baccalauréat,Europe,23181
327,2015,Femme,56,55-65,1959,Retraités,Île-de-France,CAP ou BEP,France métropolitaine,26518
328,2015,Femme,47,45-54,1968,"Artisans, commerçants, chefs d'entreprise",Hauts-de-France,Baccalauréat,Afrique du Nord,27273
329,2015,Homme,19,18-24,1996,Retraités,DOM-TOM,Sans diplôme,Amérique et Océanie,34636
330,2015,Homme,44,35-44,1971,Cadres et professions intellectuelles supérieures,DOM-TOM,Bac+5 (Master),Europe,27671
331,2015,Homme,68,65+,1947,"Artisans, commerçants, chefs d'entreprise",Bretagne,Sans diplôme,Asie,37502
332,2015,Homme,31,25-34,1984,"Artisans, commerçants, chefs d'entreprise",Bretagne,"Bac+2 (DUT, BTS)",France métropolitaine,35425
333,2015,Femme,35,35-44,1980,Employés,Occitanie,CAP ou BEP,DOM-TOM,31199
334,2015,Femme,35,35-44,1980,Employés,Occitanie,Bac+3 (Licence),France métropolitaine,27048
335,2015,Femme,39,35-44,1976,Cadres et professions intellectuelles supérieures,Bretagne,Sans diplôme,DOM-TOM,25752
336,2015,Femme,18,18-24,1997,Cadres et professions intellectuelles supérieures,Occitanie,Brevet des collèges,Europe,23667
337,2015,Homme,73,65+,1942,Sans activité professionnelle,Occitanie,Baccalauréat,Afrique du Nord,27324
338,2015,Homme,45,45-54,1970,Employés,Occitanie,Bac+5 (Master),DOM-TOM,34183
339,2015,Homme,73,65+,1942,Employés,Centre-Val de Loire,Bac+3 (Licence),Afrique Subsaharienne,32026
340,2015,Femme,72,65+,1943,Sans activité professionnelle,Nouvelle-Aquitaine,CAP ou BEP,Asie,22638
341,2015,Homme,83,65+,1932,Employés,Auvergne-Rhône-Alpes,Baccalauréat,Afrique Subsaharienne,32834
342,2015,Homme,69,65+,1946,Ouvriers,Île-de-France,Sans diplôme,Afrique du Nord,28699
343,2015,Femme,29,25-34,1986,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",DOM-TOM,29282
344,2015,Homme,27,25-34,1988,Retraités,Pays de la Loire,Baccalauréat,Europe,30926
345,2015,Femme,54,45-54,1961,Professions intermédiaires,Centre-Val de Loire,Bac+8 et plus (Doctorat),Asie,30532
346,2015,Homme,31,25-34,1984,Professions intermédiaires,Centre-Val de Loire,Brevet des collèges,Asie,26076
347,2015,Femme,50,45-54,1965,"Artisans, commerçants, chefs d'entreprise",Bretagne,"Bac+2 (DUT, BTS)",Amérique et Océanie,26023
348,2015,Femme,77,65+,1938,Retraités,Occitanie,Baccalauréat,Amérique et Océanie,26039
349,2015,Homme,48,45-54,1967,Retraités,Normandie,Baccalauréat,Europe,32623
350,2015,Femme,71,65+,1944,Professions intermédiaires,Corse,CAP ou BEP,Europe,31500
351,2015,Homme,31,25-34,1984,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Baccalauréat,Afrique du Nord,37451
352,2015,Homme,29,25-34,1986,Sans activité professionnelle,Bourgogne-Franche-Comté,CAP ou BEP,Amérique et Océanie,36312
353,2015,Femme,67,65+,1948,Agriculteurs exploitants,Corse,"Bac+2 (DUT, BTS)",Asie,29346
354,2015,Homme,56,55-65,1959,Sans activité professionnelle,Corse,Baccalauréat,DOM-TOM,33366
355,2015,Homme,49,45-54,1966,Ouvriers,Occitanie,Bac+5 (Master),Afrique Subsaharienne,38082
356,2015,Homme,45,45-54,1970,Ouvriers,Île-de-France,Sans diplôme,Afrique Subsaharienne,26432
357,2015,Homme,74,65+,1941,Employés,Normandie,Bac+8 et plus (Doctorat),Asie,31379
358,2015,Femme,21,18-24,1994,Retraités,Centre-Val de Loire,Baccalauréat,Afrique du Nord,23954
359,2015,Femme,83,65+,1932,Cadres et professions intellectuelles supérieures,Bretagne,Brevet des collèges,Afrique Subsaharienne,25768
360,2015,Femme,46,45-54,1969,Employés,Auvergne-Rhône-Alpes,Sans diplôme,Amérique et Océanie,22910
361,2015,Homme,42,35-44,1973,Retraités,Hauts-de-France,Bac+3 (Licence),Afrique du Nord,36715
362,2015,Homme,83,65+,1932,Retraités,Auvergne-Rhône-Alpes,Bac+3 (Licence),DOM-TOM,33975
363,2015,Homme,51,45-54,1964,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",DOM-TOM,31653
364,2015,Homme,24,18-24,1991,Cadres et professions intellectuelles supérieures,Hauts-de-France,Bac+8 et plus (Doctorat),Europe,28250
365,2015,Femme,47,45-54,1968,Employés,Occitanie,Sans diplôme,Amérique et Océanie,24662
366,2015,Homme,43,35-44,1972,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,"Bac+2 (DUT, BTS)",Afrique du Nord,33031
367,2015,Homme,44,35-44,1971,Cadres et professions intellectuelles supérieures,Bretagne,Bac+5 (Master),Afrique du Nord,35679
368,2015,Homme,26,25-34,1989,Ouvriers,Nouvelle-Aquitaine,Sans diplôme,DOM-TOM,27759
369,2015,Femme,48,45-54,1967,Sans activité professionnelle,Pays de la Loire,Baccalauréat,Amérique et Océanie,30558
370,2015,Femme,45,45-54,1970,Ouvriers,Bretagne,Brevet des collèges,Amérique et Océanie,25194
371,2015,Femme,42,35-44,1973,Ouvriers,Hauts-de-France,Sans diplôme,Amérique et Océanie,31155
372,2015,Femme,79,65+,1936,Sans activité professionnelle,Nouvelle-Aquitaine,Bac+5 (Master),Afrique du Nord,22512
373,2015,Homme,22,18-24,1993,Retraités,Grand Est,Bac+3 (Licence),France métropolitaine,28820
374,2015,Homme,80,65+,1935,Sans activité professionnelle,Normandie,Bac+8 et plus (Doctorat),France métropolitaine,37947
375,2015,Homme,31,25-34,1984,Ouvriers,Provence-Alpes-Côte d'Azur,Sans diplôme,Amérique et Océanie,32958
376,2015,Femme,29,25-34,1986,Professions intermédiaires,Bretagne,"Bac+2 (DUT, BTS)",Europe,22429
377,2015,Femme,32,25-34,1983,"Artisans, commerçants, chefs d'entreprise",Corse,Bac+8 et plus (Doctorat),DOM-TOM,24863
378,2015,Femme,70,65+,1945,Retraités,Bourgogne-Franche-Comté,Baccalauréat,Asie,27626
379,2015,Homme,56,55-65,1959,Ouvriers,Normandie,Bac+8 et plus (Doctorat),Afrique du Nord,27329
380,2015,Femme,34,25-34,1981,Sans activité professionnelle,Île-de-France,"Bac+2 (DUT, BTS)",Asie,21715
381,2015,Homme,80,65+,1935,Retraités,Grand Est,CAP ou BEP,Amérique et Océanie,31407
382,2015,Femme,50,45-54,1965,Sans activité professionnelle,Bretagne,"Bac+2 (DUT, BTS)",France métropolitaine,24019
383,2015,Homme,57,55-65,1958,Agriculteurs exploitants,Pays de la Loire,Baccalauréat,Europe,26490
384,2015,Homme,26,25-34,1989,Ouvriers,Centre-Val de Loire,Bac+3 (Licence),DOM-TOM,34823
385,2015,Homme,76,65+,1939,Agriculteurs exploitants,Bretagne,Baccalauréat,Afrique Subsaharienne,30347
386,2015,Homme,81,65+,1934,Sans activité professionnelle,Normandie,Bac+8 et plus (Doctorat),Afrique du Nord,32041
387,2015,Homme,81,65+,1934,Retraités,Pays de la Loire,CAP ou BEP,Europe,30402
388,2015,Femme,77,65+,1938,Professions intermédiaires,Occitanie,Bac+8 et plus (Doctorat),Amérique et Océanie,26226
389,2015,Homme,56,55-65,1959,Retraités,Occitanie,Brevet des collèges,France métropolitaine,27830
390,2015,Homme,32,25-34,1983,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Bac+8 et plus (Doctorat),DOM-TOM,30442
391,2015,Femme,67,65+,1948,Ouvriers,Normandie,Sans diplôme,France métropolitaine,27687
392,2015,Homme,69,65+,1946,Employés,Île-de-France,CAP ou BEP,Amérique et Océanie,28379
393,2015,Femme,40,35-44,1975,Sans activité professionnelle,Hauts-de-France,Brevet des collèges,Amérique et Océanie,25515
394,2015,Homme,36,35-44,1979,"Artisans, commerçants, chefs d'entreprise",Île-de-France,Bac+5 (Master),Europe,28691
395,2015,Femme,46,45-54,1969,Retraités,Corse,Bac+5 (Master),Afrique du Nord,26450
396,2015,Homme,79,65+,1936,Employés,Bourgogne-Franche-Comté,CAP ou BEP,Afrique du Nord,29629
397,2015,Homme,55,55-65,1960,Professions intermédiaires,Provence-Alpes-Côte d'Azur,CAP ou BEP,France métropolitaine,31155
398,2015,Homme,59,55-65,1956,Ouvriers,Hauts-de-France,Bac+8 et plus (Doctorat),France métropolitaine,31700
399,2015,Femme,43,35-44,1972,Sans activité professionnelle,Auvergne-Rhône-Alpes,Brevet des collèges,DOM-TOM,30238
400,2015,Homme,28,25-34,1987,Cadres et professions intellectuelles supérieures,Pays de la Loire,Bac+3 (Licence),Asie,27027
401,2015,Homme,67,65+,1948,Sans activité professionnelle,Normandie,Brevet des collèges,France métropolitaine,33804
402,2015,Homme,51,45-54,1964,Professions intermédiaires,Corse,Bac+3 (Licence),Asie,31044
403,2015,Femme,83,65+,1932,Sans activité professionnelle,Normandie,Brevet des collèges,France métropolitaine,22457
404,2015,Femme,20,18-24,1995,Sans activité professionnelle,Grand Est,"Bac+2 (DUT, BTS)",France métropolitaine,30541
405,2015,Homme,64,55-65,1951,Agriculteurs exploitants,Bretagne,"Bac+2 (DUT, BTS)",Europe,31749
406,2015,Homme,67,65+,1948,Professions intermédiaires,Corse,Baccalauréat,France métropolitaine,26087
407,2015,Homme,25,25-34,1990,Sans activité professionnelle,Bourgogne-Franche-Comté,Brevet des collèges,Europe,38256
408,2015,Homme,44,35-44,1971,Agriculteurs exploitants,Centre-Val de Loire,Bac+3 (Licence),Amérique et Océanie,36257
409,2015,Homme,54,45-54,1961,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Baccalauréat,France métropolitaine,37819
410,2015,Homme,66,65+,1949,Sans activité professionnelle,Corse,Brevet des collèges,Europe,28098
411,2015,Homme,32,25-34,1983,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Sans diplôme,Amérique et Océanie,32970
412,2015,Femme,79,65+,1936,Retraités,Pays de la Loire,Bac+8 et plus (Doctorat),Afrique du Nord,21358
413,2015,Homme,25,25-34,1990,Retraités,Grand Est,Baccalauréat,Afrique du Nord,38448
414,2015,Homme,54,45-54,1961,Employés,Bourgogne-Franche-Comté,Brevet des collèges,France métropolitaine,33636
415,2015,Homme,40,35-44,1975,Cadres et professions intellectuelles supérieures,Grand Est,Bac+3 (Licence),France métropolitaine,36621
416,2015,Homme,84,65+,1931,Cadres et professions intellectuelles supérieures,Normandie,Baccalauréat,Afrique Subsaharienne,37583
417,2015,Homme,26,25-34,1989,Sans activité professionnelle,Corse,Bac+8 et plus (Doctorat),France métropolitaine,36986
418,2015,Homme,64,55-65,1951,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Bac+5 (Master),France métropolitaine,37133
